item_id,best_answer,raw_confidence,adjusted_confidence,tier,runner_up,runner_up_conf,n_supporting,n_with_answer,teacher_consensus,teacher_agrees,teacher_agreement
734,"4830, 4.830",0.6112,0.6112,3,"4.830, 4830",0.2298,7,16,"4830,4.83",False,0.67
735,"28.00, 42.50, 55.00, -29.00, 82.00, 27.00, A",0.4705,0.4705,4,"28, 42.5, 55, -29, 82, 27, A",0.1949,6,15,"28, 42.5, 55, -29, 82, 27, A",False,0.67
736,303,0.5454,0.4454,4,\frac{\sqrt{30}}{2},0.4512,1,16,sqrt(30)/2,False,1.0
737,2140,0.776,0.826,2,\$2140,0.1439,11,15,2140,True,1.0
738,"A, C, A, A",0.8756,0.9256,1,"A, A, C, A",0.071,7,15,"A,C,A,A",True,1.0
739,\frac{Q}{1 - Z},0.8293,0.8293,2,U=\frac{Q}{1-Z},0.1441,8,15,U = \frac{Q}{1-Z},False,0.33
740,\frac{5184}{81 \cos^2 t - 64 \sin^2 t},0.8293,0.8293,2,r^2 = \frac{1}{\frac{\cos^2 t}{64} - \frac{\sin^2 t}{81}},0.1441,8,15,\frac{5184}{81\cos^2 t - 64\sin^2 t},False,0.33
741,H,0.803,0.853,2,I,0.1007,8,15,H,True,1.0
742,241.0,0.9869,0.99,1,242,0.0125,10,15,241.0,True,1.0
743,430,0.9869,0.99,1,431,0.0125,10,15,430,True,1.0
744,"26.875, 32.1875",0.8124,0.8624,2,"32.1875, 26.875",0.0932,6,13,"26.875, 32.1875",True,1.0
745,"2 \sin C \cos C, \cos A \cos B - \sin A \sin B, \frac{2 \tan C}{1 - \tan^2 C}, \sin A \cos B - \cos A \sin B, \sin A \cos B + \cos A \sin B, \cos A \cos B + \sin A \sin B, \frac{1 - \cos x}{\sin x}, \cos^2 C - \sin^2 C",0.6854,0.6854,3,"2 \sin C \cos C, \cos A \cos B - \sin A \sin B, \frac{2 \tan C}{1 - \tan^2 C}, \sin A \cos B - \cos A \sin B, \sin A \cos B + \cos A \sin B, \cos A \cos B + \sin A \sin B, \frac{1 - \cos x}{\sin x}, 2 \cos^2 C - 1",0.1202,4,15,"2\sin(C)\cos(C),\ -\cos(C),\ \frac{2\tan(C)}{1-\tan^2(C)},\ \sin(A)\cos(B)-\cos(A)\sin(B),\ \sin(C),\ \cos(A)\cos(B)+\sin(A)\sin(B),\ \frac{\sin(x)}{1+\cos(x)},\ \cos^2(C)-\sin^2(C)",False,0.33
746,"17417, 30856, 808694, 103863, 876259, 924095, 21108",0.8756,0.9256,1,"21108, 924095, 876259, 103863, 808694, 30856, 17417",0.071,7,15,"17417,30856,808694,103863,876259,924095,21108",True,1.0
747,A,0.8465,0.8965,2,93,0.1442,9,15,A,True,1.0
748,"20.79, 3, 11.34, B",0.3734,0.3734,5,B,0.3642,2,15,"222.51, 186.49, 79.43, 66.57, 50.05, 41.95, 31.01, 25.99, 20.789, 3, 11.345, B",False,0.33
749,"9 + 5n, (-1)^{n+1}(5n + 9)",0.3929,0.3929,5,"5n + 9, (-1)^{n+1}(5n + 9)",0.3039,2,13,"5{,}5{,}5{,}5{,}5,\ is,\ 14/9{,}19/14{,}24/19{,}29/24{,}34/29,\ is not,\ 5n+9,\ (-1)^{n+1}(5n+9)",False,0.33
750,"C, E",0.7762,0.7762,3,"38.36\%, \ln(0.95), A, C, D, E",0.1051,7,15,"36.98\%,\ln(0.95),C,E",False,0.67
751,45,0.4178,0.4178,4,B,0.3378,1,9,31,False,0.67
752,D,0.873,0.923,1,B,0.1185,9,15,D,True,1.0
753,16.56,0.5426,0.5426,4,"A, 0.2460, 16.56",0.2821,7,15,"A, 0.246, A  and  B, 16.6",False,0.33
754,60x^2 + 65x,0.9715,0.9715,1,60x^2+65x,0.012,8,15,60x^2+65x,False,0.67
755,F,0.8465,0.8965,2,G,0.1442,9,15,F,True,1.0
756,"109.3, 520.2",0.7221,0.7221,3,"109.27 \text{ feet}, 520.16",0.0645,5,15,"109.27 ft,520.16 ft",False,0.67
757,C,0.776,0.826,2,C. Kevin only,0.1439,11,15,C,True,0.67
758,C,0.9869,0.99,1,INVALID,0.0125,10,15,C,True,1.0
759,C,0.8425,0.8925,2,C. normal distribution,0.1521,11,15,C,True,0.67
760,J,0.6631,0.6631,3,I,0.2721,1,15,I,False,0.67
761,5f(n-1) + 4,0.8293,0.8293,2,f(n) = 5f(n-1) + 4,0.1441,8,15,5f(n-1)+4,False,0.33
762,110x^2 + 42x,0.9715,0.9715,1,110x^2+42x,0.012,8,15,2x(55x+21),False,0.67
763,"13.00, 2.667",0.7803,0.7803,3,"4+9, 8\div 3",0.0563,5,15,"4+9, 8\div3",False,0.33
764,\frac{(a + b)(a - b)^4}{c^5},0.986,0.886,2,-44,0.0105,8,16,\frac{(a+b)(a-b)^4}{c^5},False,1.0
765,A,0.8465,0.8965,2,10,0.1442,9,15,A,True,1.0
766,"11.4286, 7.3333, 4.3750",0.2605,0.1605,5,11.4285,0.246,1,15,"4.3750, 7.3333, 11.4286",False,1.0
767,D,0.8465,0.8965,2,H,0.1442,9,15,D,True,1.0
768,G,0.803,0.853,2,H,0.1007,8,15,G,True,1.0
769,1620,0.9869,0.99,1,1621,0.0125,10,15,1620,True,1.0
770,"3.000, 4.000, 1.000, 3.000, 2.000, 1.000, 2.000, 2.000, 0.5000, 2.000",0.3818,0.3818,5,"3, 4, 1, 3, 2, 1, 2, 2, \frac12, 2",0.1917,6,15,"3,4,1,3,2,1,2,2,\frac12,2",False,0.67
771,2,0.9869,0.99,1,3,0.0125,10,15,2,True,1.0
772,J,0.6164,0.5164,4,INVALID,0.2645,3,15,H,False,1.0
773,\frac{3a - 14}{3},0.6397,0.5397,4,INVALID,0.2678,5,16,\frac{3a-14}{3},False,1.0
774,"24, 28, 33, 39, 42",0.8756,0.9256,1,"42, 39, 33, 28, 24",0.071,7,15,"24, 28, 33, 39, 42",True,1.0
775,6\sin(x - 7) - 6,0.2864,0.2864,5,6\sin(x - 7) - 36,0.2624,6,16,6\sin(x-7)-6,False,0.33
776,17 \frac{1}{2},0.9715,0.9715,1,A,0.012,8,15,A,False,0.67
777,8,0.9869,0.99,1,9,0.0125,10,15,8,True,1.0
778,I,0.8465,0.8965,2,H,0.1442,9,15,I,True,1.0
779,G,0.6631,0.6631,3,F,0.2721,1,15,F,False,0.67
780,3t^{14} + 6t^{12} + 9t^{10},0.8414,0.7414,3,3t^{14}+6t^{12}+9t^{10},0.1492,8,15,3t^{14}+6t^{12}+9t^{10},False,1.0
781,\frac{\sqrt{15}}{8},0.6117,0.6117,3,\frac{\text{sqrt}(15)}{8},0.3849,9,16,sqrt(15)/8,False,0.67
782,-1517,0.9869,0.99,1,-1516,0.0125,10,15,-1517,True,1.0
783,H,0.9869,0.99,1,INVALID,0.0125,10,15,H,True,1.0
784,1761,0.5454,0.4454,4,0.2833,0.4512,1,16,\frac{17}{60},False,1.0
785,"F, T, F, F",0.28,0.28,5,"0.000, 1.000, 0.000, 0.000",0.2707,6,15,"False,True,False,False",False,0.67
786,C,0.5794,0.5794,4,"indeed C and there's a subtlety I'm missing. Actually, wait. Let me reconsider the problem. The problem says $X$ consists of ""a sequence of ones immediately followed by a sequence of zeros (either sequence may be empty)."" If the sequence of ones is empty and the sequence of zeros is non-empty, we get a number like $000...0$, which is not a valid positive integer (it's 0 or has leading zeros). So we need $a \geq 1$. If the sequence of zeros is empty and the sequence of ones is non-empty, we get $R_a$. For this to be divisible by $505000$, we need $2^3 \cdot",0.2996,6,9,"indeed C and there's a subtlety I'm missing.

Actually, wait. Let me reconsider the problem. The problem says $X$ consists of ""a sequence of ones immediately followed by a sequence of zeros (either sequence may be empty)."" 

If the sequence of ones is empty and the sequence of zeros is non-empty, we get a number like $000...0$, which is not a valid positive integer (it's 0 or has leading zeros). So we need $a \geq 1$.

If the sequence of zeros is empty and the sequence of ones is non-empty, we get $R_a$. For this to be divisible by $505000$, we need $2^3 \cdot",False,0.33
787,47.00,0.2719,0.2719,5,"148100000, 158, 189.7",0.2637,1,11,"148{,}165{,}614, \ 42, \ 47",False,0.33
788,A,0.8433,0.8933,2,J,0.1473,7,13,A,True,1.0
789,"8, 8, -8, -8",0.6275,0.6775,3,"8, -8",0.2562,5,15,"8,8,-8,-8",True,1.0
790,INVALID,0.5454,0.4454,4,-20x^2 + 45x - 25,0.4512,1,16,-20x^2+45x-25=0,False,1.0
791,F,0.9869,0.99,1,INVALID,0.0125,10,15,F,True,1.0
792,\frac{\ln\left(\frac{V}{T}\right)}{\ln\left(\frac{h}{g}\right)},0.3758,0.3758,5,\frac{ \ln\left( \frac{V}{T} \right) }{ \ln\left( \frac{h}{g} \right) },0.3078,3,15,t = \frac{\ln(V/T)}{\ln(h/g)},False,0.33
793,D,0.453,0.453,4,"(1.476, inf), 0.0882, D, (1.476, \text{inf}$",0.3334,6,15,"1.353,(1.476, inf),0.0880,D",False,0.33
794,5,0.3433,0.2433,5,"4.00, 4.47",0.2622,1,16,"4.47,4",False,1.0
795,"450, 2, 6",0.812,0.862,2,6,0.1779,5,15,"450, 2, 6",True,1.0
796,F,0.8465,0.8965,2,G,0.1442,9,15,F,True,1.0
797,C,0.9866,0.99,1,INVALID,0.0129,8,13,C,True,1.0
798,"3924,",0.3794,0.3794,5,"245275949/62500, EXTRANEOUS",0.1549,2,15,"245275949/62500, EXTRANEOUS",False,0.33
799,8100,0.4733,0.4733,4,B,0.3826,1,7,8096,False,0.67
800,140,0.9869,0.99,1,141,0.0125,10,15,140,True,1.0
801,E,0.7774,0.7774,3,H,0.1985,2,6,G,False,0.67
802,PLACEHOLDER_0802,0.6659,0.6659,3,\frac{26}{7},0.3341,1,15,\frac{26}{7},False,0.67
803,124,0.7833,0.8333,2,55,0.2061,8,15,124,True,1.0
804,F,0.9869,0.99,1,INVALID,0.0125,10,15,F,True,1.0
805,G,0.8456,0.8456,2,B,0.1378,5,15,A,False,0.67
806,"-0.6551, -0.7556, 0.8670, 1.153, -1.324, -1.527",0.6205,0.6205,3,"-1.526, -1.324, 1.153, 0.8670, -0.7556, -0.6551",0.1058,3,15,"-\frac{\sqrt{869}}{45},\ -\frac{34}{45},\ \frac{\sqrt{869}}{34},\ \frac{34\sqrt{869}}{869},\ -\frac{45}{34},\ -\frac{45\sqrt{869}}{869}",False,0.67
807,E,0.9869,0.99,1,INVALID,0.0125,10,15,E,True,1.0
808,I,0.6631,0.6631,3,D,0.2721,1,15,D,False,0.67
809,C,0.8445,0.8445,2,1540,0.073,1,7,1540,False,0.33
810,E,0.6334,0.6334,3,F,0.3445,1,9,F,False,0.33
811,1.34 \times 10^{-19},0.6155,0.6155,3,1.336 \times 10^{-19},0.3171,1,15,1.336 \times 10^{-19},False,0.67
812,\frac{512}{\sin^6(2t)},0.4676,0.4676,4,\frac{512}{\sin^6 2t},0.2819,2,15,\frac{512}{\sin^6(2t)} = r^{12},False,0.33
813,"A, C",0.8106,0.8606,2,"C, A",0.093,6,15,"A,C",True,1.0
814,"5, 4.726, 0.9451, 1.224, 30, 23.16, 0.7719, 35, 27.88, 0.7966",0.6535,0.6535,3,"6, 5.06, 0.84, 1.31, 30, 19.37, 0.65, 36, 24.43",0.1669,2,10,"5, 4.7256, 0.9451, 1.224, 30, 23.1567, 0.7719, 35, 27.8822",False,0.33
815,H,0.8465,0.8965,2,G,0.1442,9,15,H,True,1.0
816,"8.700, 10.53",0.8143,0.8143,2,"9.37, 10.52",0.0935,4,15,"8.7, 10.53",False,0.33
817,8822,0.5454,0.4454,4,4.190,0.4512,1,16,\frac{88}{21},False,1.0
818,66,0.5454,0.4454,4,\frac{5a + 6b}{ab},0.4512,1,16,"6b+5a,ab",False,1.0
819,E,0.8465,0.8965,2,H,0.1442,9,15,E,True,1.0
820,15,0.9869,0.99,1,16,0.0125,10,15,15,True,1.0
821,"C, A, A, A",0.8756,0.9256,1,"A, A, A, C",0.071,7,15,"C,A,A,A",True,1.0
822,399.8,0.6155,0.6155,3,\frac{700\pi}{11},0.2641,3,15,200,False,0.33
823,359,0.7678,0.7678,3,E,0.1961,2,9,230,False,0.33
824,C,0.9869,0.99,1,INVALID,0.0125,10,15,C,True,1.0
825,A,0.673,0.573,4,D,0.2629,3,15,D,False,1.0
826,1800,0.9869,0.99,1,1801,0.0125,10,15,1800,True,1.0
827,H,0.8465,0.8965,2,"P(0.8351, 0.6974)",0.1442,9,15,H,True,1.0
828,"99.63, 110.4",0.8872,0.8872,2,"110.4, 99.63",0.0605,5,15,"99.63, 110.37",False,0.67
829,4209,0.2907,0.1907,5,8465,0.2894,2,15,8464,False,1.0
830,9.215,0.8293,0.8293,2,9.21,0.1441,8,15,\frac{44\pi}{15},False,0.67
831,E,0.8465,0.8965,2,C+\frac{1}{128}\cdot\left(2\cdot\left(\tan(4\cdot x)\right)^2+6\cdot\ln\left(\left|\tan(4\cdot x)\right|\right)+\frac{1}{4}\cdot\left(\tan(4\cdot x)\right)^4-\frac{2}{\left(\tan(4\cdot x)\right)^2}-\frac{1}{4\cdot\left(\tan(4\cdot x)\right)^4}\right) \],0.1442,9,15,E,True,1.0
832,J,0.8465,0.8965,2,H,0.1442,9,15,J,True,1.0
833,"-19/3, 3/4, 8, 40/3",0.7979,0.6979,3,40/3,0.1818,2,16,"-19/3, 3/4, 48/6, 40/3",False,1.0
834,"0.7854, 4.712, -9.948",0.3501,0.2501,5,5,0.2488,5,15,"\frac{\pi}{4},\,\frac{3\pi}{2},\,-\frac{19\pi}{6}",False,1.0
835,126,0.9869,0.99,1,127,0.0125,10,15,126,True,1.0
836,15,0.4733,0.4733,4,C,0.3826,1,7,2025,False,0.67
837,D,0.8465,0.8965,2,A,0.1442,9,15,D,True,1.0
838,"(23.66, 28.34)",0.873,0.923,1,"23.66, 28.34",0.1185,9,15,"(23.66, 28.34)",True,1.0
839,G,0.8465,0.8965,2,H,0.1442,9,15,G,True,1.0
840,F,0.7897,0.8397,2,B,0.1977,3,9,F,True,1.0
841,"\sin\left(40 + 8\sqrt{x}\right), 5 + \sqrt{\sin(8x)}",0.4991,0.3991,5,"\sin\left(40 + 8\sqrt{x, 5 + \sqrt{\sin(8x)} $$",0.1526,3,15,"\sin(40+8\sqrt{x}),\ 5+\sqrt{\sin(8x)}",False,1.0
842,"65.47, 1.552, 6.052, 1.833, B",0.5667,0.5667,4,"65.47, 1.552, 6.05, 1.833, B",0.1447,2,15,"65.47, 1.552, 6.051, 1.833, B",False,0.33
843,"2y, 10",0.3706,0.4206,4,"10, 2y",0.3545,7,15,"2y,10",True,0.67
844,J,0.7689,0.8189,2,E,0.1498,9,15,J,True,0.67
845,5,0.9869,0.99,1,6,0.0125,10,15,5,True,1.0
846,"3, 1, 2, 3, -2",0.8756,0.9256,1,"-2, 3, 2, 1, 3",0.071,7,15,"3,1,2,3,-2",True,1.0
847,H,0.9869,0.99,1,INVALID,0.0125,10,15,H,True,1.0
848,E,0.9869,0.99,1,INVALID,0.0125,10,15,E,True,1.0
849,4(n + 1),0.8414,0.7414,3,4(n+1),0.1492,8,15,4(n+1),False,1.0
850,C,0.8465,0.8965,2,B,0.1442,9,15,C,True,1.0
851,"B, C",0.5262,0.5262,4,C,0.4014,10,15,B  and  C,False,0.67
852,PLACEHOLDER_0852,0.6659,0.6659,3,414.72,0.3341,1,15,414.72,False,0.67
853,C,0.8465,0.8965,2,I \approx9. 6 8 8 4,0.1442,9,15,C,True,1.0
854,"-5.875, -\frac{47} $$",0.373,0.373,5,"-47/8, -47/6",0.2423,1,15,"-\frac{47}{8},-\frac{47}{6}",False,0.67
855,"20000, 2000",0.8756,0.9256,1,"2000, 20000",0.071,7,15,"20000,2000",True,1.0
856,D,0.7437,0.7937,3,A,0.1862,3,9,D,True,0.67
857,"A, 0.8974, 0.9146, A, 0.9015, 0.9221",0.2259,0.2259,5,"0.9015, 0.9221",0.2191,1,15,"A, 0.8974, 0.9146, A, 0.9024, 0.9212",False,0.33
858,"2.300, 1.694,",0.4046,0.4046,4,"2.300, 1.691, yes",0.166,2,15,"2.300, 1.691, Yes",False,0.33
859,"1, 2, 2, 4",0.6275,0.6775,3,"1, 2, 4",0.2562,5,15,"1,2,2,4",True,1.0
860,22,0.9869,0.99,1,23,0.0125,10,15,22,True,1.0
861,G,0.8465,0.8965,2,195,0.1442,9,15,G,True,1.0
862,I,0.8465,0.8965,2,G,0.1442,9,15,I,True,1.0
863,\frac{1}{t^{69}},0.5667,0.6167,3,170,0.4164,11,16,\frac{1}{t^{69}},True,1.0
864,"11.67, 25.00",0.8331,0.8331,2,"11.7, 25",0.0602,5,15,"\frac{35}{3},25",False,0.67
865,\frac{7}{x} - 8,0.5667,0.6167,3,INVALID,0.4164,11,16,\frac{7}{x} - 8,True,0.67
866,H,0.8465,0.8965,2,J,0.1442,9,15,H,True,1.0
867,E,0.8465,0.8965,2,\frac{1}{4},0.1442,9,15,E,True,1.0
868,E,0.8625,0.8625,2,B,0.0821,7,12,B,False,0.33
869,"20.50, \frac{x + y + xy}{2}",0.3761,0.3761,5,"20.5, \frac{x+y+xy}{2}",0.1889,6,15,"20.5,\ \frac{x+y+xy}{2}",False,0.33
870,D,0.9869,0.99,1,INVALID,0.0125,10,15,D,True,1.0
871,G,0.8465,0.8965,2,J,0.1442,9,15,G,True,1.0
872,"infinity, 0.0000",0.4648,0.3648,5,INVALID,0.2334,6,16,"infinity, 0",False,1.0
873,A,0.5517,0.6017,3,B,0.3765,1,15,A,True,0.67
874,J,0.8433,0.8933,2,I,0.1473,7,13,J,True,1.0
875,C,0.9869,0.99,1,INVALID,0.0125,10,15,C,True,1.0
876,C,0.9869,0.99,1,INVALID,0.0125,10,15,C,True,1.0
877,F,0.8465,0.8965,2,A,0.1442,9,15,F,True,1.0
878,I,0.8256,0.8756,2,J,0.1042,10,15,I,True,1.0
879,H,0.9869,0.99,1,INVALID,0.0125,10,15,H,True,1.0
880,"0.9459, 2.917",0.4648,0.3648,5,3538,0.2334,6,16,"\frac{35}{37},\frac{35}{12}",False,1.0
881,D,0.9869,0.99,1,INVALID,0.0125,10,15,D,True,1.0
882,"1200, 3600",0.8756,0.9256,1,"3600, 1200",0.071,7,15,"1200,3600",True,1.0
883,656.1,0.8293,0.8293,2,H,0.1441,8,15,656,False,0.33
884,(x - 59)^2 + 74,0.4642,0.4642,4,(x-59)^2+74,0.4628,9,15,g(x)=(x-59)^2+74,False,0.33
885,"18.00, 139.875, 18.00, B",0.3363,0.3363,5,"18, 125.125, 18, B",0.196,1,15,"18, 139.875, 18, B",False,0.67
886,"A, C",0.5381,0.5881,4,C,0.3114,5,15,"A,C",True,1.0
887,C,0.968,0.868,2,INVALID,0.0184,3,15,I,False,1.0
888,I,0.9869,0.99,1,INVALID,0.0125,10,15,I,True,1.0
889,"5, 4y",0.5381,0.5881,4,4y,0.3114,5,15,"5, 4y",True,1.0
890,6,0.5649,0.4649,4,"A, C, 6",0.4157,6,16,"A,A,C,6",False,1.0
891,A,0.9869,0.99,1,INVALID,0.0125,10,15,A,True,1.0
892,69.65,0.9869,0.99,1,70,0.0125,10,15,69.65,True,1.0
893,"A, C",0.8756,0.9256,1,"C, A",0.071,7,15,"A,C",True,1.0
894,9,0.7678,0.7678,3,"0.00860, 0.8999, 2.012, 0.043, 0.063, 0.038, 0.058, 2",0.1961,2,9,"0.023, 1.484, 2.013, -0.109, 0.301, -0.118, 0.294, 10",False,0.33
895,70 \left( \frac{2}{7} \right)^{\frac{x - 10}{20}},0.8293,0.8293,2,g(x) = 70 \cdot \left(\frac{7}{2}\right)^{1/2} \cdot \left(\frac{2}{7}\right)^{x/20},0.1441,8,15,g(x)=35\sqrt{14}(\frac{2}{7})^{x/20},False,0.33
896,"F, T, F, F, T, T, F, T",0.2347,0.1347,5,"0, 1, 0, 0, 1, 1, 0, 1",0.2314,5,16,"False,True,False,False,True,True,False,True",False,1.0
897,84.88,0.9782,0.8782,2,85,0.015,4,16,84.875,False,1.0
898,48,0.9869,0.99,1,49,0.0125,10,15,48,True,1.0
899,D,0.8465,0.8965,2,J,0.1442,9,15,D,True,1.0
900,"1200, 3600",0.8756,0.9256,1,"3600, 1200",0.071,7,15,"1200,3600",True,1.0
901,D,0.2992,0.2992,5,B,0.2978,2,12,H,False,0.67
902,"3, 2",0.4188,0.4688,4,"2, 3",0.1909,8,15,"3,2",True,0.67
903,"A, C",0.8106,0.8606,2,"C, A",0.093,6,15,"A,C",True,1.0
904,D,0.5449,0.4449,4,C,0.392,8,13,A,False,1.0
905,"B, C",0.8756,0.9256,1,"C, B",0.071,7,15,"B,C",True,1.0
906,"2, 5",0.5747,0.4747,4,x=5,0.3689,8,15,"x=2, x=5",False,1.0
907,56,0.7678,0.7678,3,B,0.1961,2,9,152,False,0.33
908,"100 \cdot (0.83)^t, 39.390",0.3239,0.3239,5,"100 \cdot 0.83^t, 39.390",0.2788,1,15,"100(0.83)^t,\ 39.390",False,0.67
909,1520,0.9869,0.99,1,1521,0.0125,10,15,1520,True,1.0
910,"1134, 16",0.8756,0.9256,1,"16, 1134",0.071,7,15,"1134,16",True,1.0
911,A,0.7304,0.7804,3,C,0.1544,2,7,A,True,0.33
912,6000,0.6553,0.6553,3,6012,0.2652,1,14,6013,False,0.67
913,G,0.9869,0.99,1,INVALID,0.0125,10,15,G,True,1.0
914,"0.1901, 0.2474",0.3706,0.3706,5,"0.2474, 0.1901",0.3545,7,15,"0.190, 0.247",False,0.67
915,-1,0.994,0.894,2,PLACEHOLDER_0915,0.0045,1,16,-2,False,1.0
916,"4.243, 8.485, 18.00",0.8947,0.7947,3,"18.00, 8.485, 4.243",0.061,5,15,"3\sqrt{2},\ 6\sqrt{2},\ 18",False,1.0
917,190,0.6519,0.5519,4,43,0.3434,1,16,"189.8, 246.4, 43",False,1.0
918,G,0.6631,0.6631,3,C,0.2721,1,15,C,False,0.67
919,0.1756,0.5998,0.4998,4,\frac{317}{3528},0.1894,2,9,\frac{3875}{12012},False,1.0
920,178,0.9866,0.99,1,179,0.0129,8,13,178,True,1.0
921,D,0.9869,0.99,1,INVALID,0.0125,10,15,D,True,1.0
922,B,0.9869,0.99,1,INVALID,0.0125,10,15,B,True,1.0
923,"93.00, 48.00",0.341,0.341,5,"y = -6.2x + 297.6, 93.00, 48.00",0.2211,1,15,"y=-6.2x+297.6,\ 93,\ 48",False,0.67
924,2010,0.6395,0.6395,3,"55 + 0.2t, 2010",0.1987,6,14,"n=55+0.2t,2010",False,0.67
925,35,0.6675,0.6675,3,276,0.2672,1,13,276,False,0.67
926,-3t^2 - 6t + 2,0.8293,0.8293,2,-3t^{2}-6t+2,0.1441,8,15,2-6t-3t^2,False,0.33
927,"0, 1, 1, 1, 0, 0",0.3835,0.2835,5,INVALID,0.1926,6,16,"False, True, True, True, False, False",False,1.0
928,E,0.8465,0.8965,2,F,0.1442,9,15,E,True,1.0
929,"5.860, -0.78, 3.18, A",0.4987,0.3987,5,5.860,0.2337,1,15,"6.086, (-0.72, 3.12), A",False,1.0
930,E,0.9901,0.99,1,INVALID,0.0095,7,12,E,True,1.0
931,"3, -3",0.8074,0.8574,2,"-3, 3",0.0655,7,15,"3,-3",True,1.0
932,26,0.9869,0.99,1,27,0.0125,10,15,26,True,1.0
933,E,0.8465,0.8965,2,01101,0.1442,9,15,E,True,1.0
934,H,0.6631,0.6631,3,J,0.2721,1,15,J,False,0.67
935,INVALID,0.6607,0.5607,4,H,0.2212,1,9,H,False,1.0
936,27517,0.994,0.894,2,PLACEHOLDER_0936,0.0045,1,16,\frac{275}{16},False,1.0
937,640,0.9869,0.99,1,641,0.0125,10,15,640,True,1.0
938,49.88,0.8425,0.8425,2,\49.88,0.1521,11,15,\49.88,False,0.67
939,E,0.9869,0.99,1,INVALID,0.0125,10,15,E,True,1.0
940,B,0.7833,0.8333,2,F,0.2061,8,15,B,True,1.0
941,"A, C, A, A, B, C",0.8106,0.8606,2,"C, B, A, A, C, A",0.093,6,15,"A,C,A,A,B,C",True,1.0
942,36,0.9869,0.99,1,37,0.0125,10,15,36,True,1.0
